time,open,high,low,close,Volume,Volume MA
2019-12-13,7185.15,7302.35,7179.65,7257.47,3178.07849595,6098.856937502069
2019-12-14,7255.94,7269,7007.48,7059.03,2012.34890643,5897.123494812068
2019-12-15,7066.35,7225.23,7007,7115.08,1848.34572822,5053.710715567568
2019-12-16,7115.08,7147.91,6820,6882.19,5923.05547919,4967.671011119568
2019-12-17,6882.08,6938.77,6550,6612.3,7107.25638535,4565.184233662068
2019-12-18,6619.53,7449.68,6425,7286.91,12873.63439214,4862.586708394569
2019-12-19,7286.91,7372.12,7000,7149.57,5936.55634536,4776.4709455595685
2019-12-20,7157.53,7218.11,7072.61,7194.11,3201.66392251,4664.2404660105685
2019-12-21,7194.13,7194.13,7109.73,7147.4,1689.08199513,4474.795920380068
2019-12-22,7147.4,7530,7124.52,7509.7,3796.22608082,4448.392216293568
2019-12-23,7521.88,7692.98,7247.86,7316.17,6710.7673604,4656.320469396568
2019-12-24,7317.47,7431.1,7156,7251.52,4194.58980335,4479.180382820568
2019-12-25,7247.45,7266.81,7110.73,7195.79,1504.52751296,4322.318919029069
2019-12-26,7195.8,7432,7150,7188.3,3116.74715162,4269.794268450069
2019-12-27,7195.17,7255.37,7052,7246,4024.57086599,4369.294125799569
2019-12-28,7247.86,7349.65,7231,7296.24,1579.70272647,4358.34074148907
2019-12-29,7297.43,7524.46,7274.43,7385.54,2583.85134193,4158.422669049569
2019-12-30,7372.79,7384.9,7199,7220.24,3722.91334933,4140.037290053069
2019-12-31,7222.74,7302.35,7112.55,7168.36,2638.69130899,4100.97490724407
2020-01-01,7160.69,7237.35,7150,7178.68,1119.10969318,3938.0859422660697
2020-01-02,7174.7,7184.94,6900,6950.56,3972.70795427,3977.817415182069
2020-01-03,6945.7,7402.31,6853.53,7338.91,8072.72908749,4280.83642423507
2020-01-04,7332.58,7396.1,7256.03,7344.48,3256.73735349,4351.25600549857
2020-01-05,7356.05,7495,7310,7356.7,2707.27385549,4190.4669243135695
2020-01-06,7352.12,7817,7342.46,7762.74,6728.28277831,4171.518243961569
2020-01-07,7768.17,8220,7697.03,8159.01,12158.32281238,4135.752664973569
2020-01-08,8151.79,8463.57,7872.09,8044.44,11913.23248192,4434.586471801569
2020-01-09,8048.94,8048.94,7737.97,7806.78,5957.24423978,4572.36548766507
2020-01-10,7812.7,8200,7667,8200,8999.98825687,4937.910800752069
2020-01-11,8200,8286,8000,8016.22,3788.3273136,4937.51586239107
2020-01-12,8008.1,8190,7960,8180.76,2056.08675369,4704.78183205557
2020-01-13,8180.75,8196.81,8039,8105.01,4011.43909644,4695.62429671007
2020-01-14,8105.01,8895,8105.01,8813.04,17009.43193382,5470.86951775307
2020-01-15,8813.2,8903.2,8555,8809.17,8606.88339936,5745.3763301400695
2020-01-16,8810.62,8852.35,8573.91,8710.15,6713.2584764,5879.810710660569
2020-01-17,8715.39,9015.22,8661.52,8892.63,9363.15892644,6268.98352065907
2020-01-18,8898.03,9000.1,8798.9,8908.53,3678.00926615,6323.69141687007
2020-01-19,8901.02,9188.1,8461.38,8696.6,8785.449927,6576.818245753569
2020-01-20,8698.97,8740.54,8507.93,8625.17,4420.19825219,6665.893592913568
2020-01-21,8629.66,8778.66,8480,8717.89,3394.68916005,6779.672566257068
2020-01-22,8728.47,8792.98,8567.68,8655.93,3143.81212331,6738.2277747090675
2020-01-23,8661.63,8665.95,8280,8378.44,8611.0107876,6765.1418597145675
2020-01-24,8382.08,8530.7,8212.9,8422.13,6430.43023326,6923.826503703068
2020-01-25,8435.83,8437.47,8252.72,8329.5,2812.78995216,6929.102308536569
2020-01-26,8320,8600,8276.22,8590.48,6340.58577579,6909.717458410569
2020-01-27,8600,9004.35,8546.55,8894.54,9619.7747426,6782.790054921568
2020-01-28,8894.57,9413.24,8876,9400,9565.55935515,6665.406398583068
2020-01-29,9386.57,9443.96,9215.5,9289.18,6481.91594603,6691.639983895568
2020-01-30,9280.83,9570,9166.07,9500,7945.15877894,6638.898509999068
2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.62230695,6699.963259666567
2020-02-01,9339.26,9464.16,9280.33,9377.17,1669.00246242,6680.609045103067
2020-02-02,9379.6,9474.28,9135,9329.39,3015.79158859,6630.826669710567
2020-02-03,9309.69,9615,9211.07,9288.09,4758.13350441,6018.261748240067
2020-02-04,9281,9348.6,9075,9159.37,4867.22545881,5831.278851212568
2020-02-05,9168.49,9775,9142.52,9618.42,8063.96793828,5898.814324306567
2020-02-06,9617.84,9859.57,9521,9754.63,7554.48867469,5808.380811719067
2020-02-07,9754.63,9878,9706.94,9803.42,4013.49096731,5825.154896777068
2020-02-08,9803.71,9948.97,9658.58,9902,3268.73554695,5549.319177774569
2020-02-09,9907.7,10178.54,9885.04,10173.97,4830.33787739,5569.826159034568
2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.66789084,5778.125095574069
2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.59636283,6027.314307550068
2020-02-12,10270.98,10495,10247.35,10348.78,6553.40942709,5924.4342395245685
2020-02-13,10348.78,10500.5,10068,10228.67,9347.45128374,6070.285292048568
2020-02-14,10229.19,10398,10093.26,10364.04,6190.37749036,6239.164668958568
2020-02-15,10364.04,10408.04,9739,9899.78,5762.30634481,6210.250697409569
2020-02-16,9909.71,10051.24,9598.49,9912.89,4133.47675014,5935.935797786568
2020-02-17,9925.96,9973.45,9467.57,9697.15,5913.20492551,5753.318076304568
2020-02-18,9725.57,10288,9602.6,10185.17,6754.35394103,5766.939976054568
2020-02-19,10190.3,10300,9312,9595.72,9936.8206814,5866.5230711775675
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.4910792,5946.466509790068
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.47074293,6076.589923815568
2020-02-22,9696.13,9722.39,9568.51,9668.13,2096.56353593,6030.628521182569
2020-02-23,9664.08,10024.08,9664.08,9965.21,3329.22433648,5959.183062786068
2020-02-24,9969.79,10027.66,9480,9652.58,5877.00770771,6009.672175231068
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.00295543,5920.473926088568
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794381,6120.959389544568
2020-02-27,8778.37,8974.75,8520,8816.5,9273.9036636,6383.980024359067
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.98122765,6547.892308394067
2020-02-29,8710,8805.06,8525,8527.74,2338.06785643,6423.278807346067
2020-03-01,8525,8756.11,8410,8528.95,4156.57173933,6253.073999770567
2020-03-02,8516,8980.34,8486.72,8917.34,6186.86088929,6156.037226093567
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.97228611,6059.865369044567
2020-03-04,8755.45,8850,8663.76,8753.28,3353.2325223,5760.154430972567
2020-03-05,8757.79,9169,8757.79,9066.65,6448.68567336,5773.069840122567
2020-03-06,9059,9187.85,8990.01,9153.79,4136.42339429,5691.775692596568
2020-03-07,9154.1,9219.13,8859.49,8893.93,2805.5915714,5625.381433659567
2020-03-08,8901.12,8901.12,7995.48,8033.7,9068.89040196,5783.165707482067
2020-03-09,8035.79,8191.13,7636,7936.25,12177.39425093,6054.317722977067
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.9537573,5971.2243767720665
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.61145281,6005.280395452567
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38918903,8717.376317757566
2020-03-13,4841.67,5990.35,3850,5622.74,54419.64133553,11333.530207737565
2020-03-14,5623.16,5663.01,5051,5169.37,15370.8681496,11935.612398393565
2020-03-15,5167.38,5965.77,5092.34,5343.64,16589.30386378,12471.227206197065
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.46359769,13902.500238310065
2020-03-17,5051.41,5569.9,4936,5324.99,17517.84242049,14200.182462144065
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23112903,14864.448835415566
2020-03-19,5413,6433.98,5266.38,6181.18,24783.73487365,15776.286517715565
2020-03-20,6192.94,7139,5670,6210.14,30098.92909893,17164.329579840563
2020-03-21,6207.66,6461.91,5866.44,6187.78,11797.73613319,17546.38779953356
2020-03-22,6199.17,6419,5705,5813.15,10813.38456907,17777.71398352256
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456405,18498.90559741956
2020-03-24,6494.7,6893,6400.01,6768.64,19719.09402414,19317.198672511564
2020-03-25,6768.64,6989.04,6457.17,6692.22,16677.73390627,19828.651084157063
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.70723365,19991.515276125065
2020-03-27,6765.15,6872.67,6210,6376.03,10816.28556504,20392.049975807065
2020-03-28,6376.03,6376.03,6030.51,6253.08,11613.49398164,20519.280154791068
2020-03-29,6275.11,6278.24,5869,5870.9,9298.9390511,20375.35739479957
2020-03-30,5878.47,6630,5856,6407.77,14974.444163,20710.331915084567
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.29832651,20662.966258769568
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14793815,18303.254196225567
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067331,16442.91316311457
2020-04-03,6789.63,7047.96,6610,6742.57,10570.10640235,16202.87507575207
2020-04-04,6737.36,7014,6655.54,6879.61,6018.51563233,15674.335664179569
2020-04-05,6887.22,6914.01,6678.51,6775.2,3981.97692417,14128.161330503568
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789416,13936.42110418707
2020-04-07,7335.85,7469,7077,7202.73,11669.01426524,13391.91026099757
2020-04-08,7204.78,7428.95,7152,7367.36,8720.21050049,12588.734042339569
2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.9217727,11500.03367602807
2020-04-10,7299.12,7306.1,6750.15,6877.03,10727.86685616,11446.54021217657
2020-04-11,6866.03,6955.59,6771.24,6883.18,3326.67476213,11072.204721829568
2020-04-12,6882.75,7201.76,6790.74,6908.24,7264.51928043,10482.740457648568
2020-04-13,6908.21,6914.01,6542.91,6864.22,10837.57453223,10038.664483053068
2020-04-14,6864.66,6991,6766.96,6879.75,7275.68657382,9568.562116430568
2020-04-15,6868.88,6940,6598.55,6619,8109.73234254,9604.363371875068
2020-04-16,6619,7224.18,6472.67,7111.67,15726.69637377,9849.88391231157
2020-04-17,7121.35,7158.22,6995.39,7024.19,8539.61835086,9696.19013077257
2020-04-18,7020.13,7306.15,7020.13,7262.26,5102.50261952,9486.36830919357
2020-04-19,7265.94,7276.21,7057.46,7126.4,4662.19209244,8970.75570566557
2020-04-20,7124.27,7220,6757.75,6841,11365.00931766,9221.89125522307
2020-04-21,6833,6950.98,6774.48,6854.98,5570.95619043,8934.48166783707
2020-04-22,6850.6,7171.26,6819.59,7137.79,6273.40631495,8387.51094991907
2020-04-23,7138.29,7756.69,7031.07,7484.58,14779.54814354,8597.983036978569
2020-04-24,7494.2,7612.91,7391.57,7505.53,7357.10670681,8664.91259070257
2020-04-25,7518.81,7723.77,7432.8,7547.56,3800.82773036,8655.85513101207
2020-04-26,7565,7718,7485,7701.73,5247.54081807,8234.08027720757
2020-04-27,7708.87,7813.68,7637.03,7786.41,6878.02253788,7994.53069083957
2020-04-28,7794.22,7798.42,7650,7767.79,7248.9559695,7920.967964290069
2020-04-29,7762.07,8970,7717.14,8790.32,26396.09715679,8824.52673349457
2020-04-30,8789.79,9485.26,8407,8627.32,24057.73933525,9491.02035744907
2020-05-01,8629.72,9075,8616.17,8832.44,11379.68574201,9893.67090644307
2020-05-02,8839.39,9022,8760,8983.79,5524.2754995,9806.65871739657
2020-05-03,8982.56,9207.82,8723.78,8915.98,9218.274909,9725.693736235069
2020-05-04,8924.14,8974.34,8528.42,8882.87,10018.97499887,9862.858157487568
2020-05-05,8889.24,9120,8760.1,9034.85,9592.13446226,9936.97826347357
2020-05-06,9040,9417.95,8921.03,9154.32,15110.94181329,9906.190535449568
2020-05-07,9163.63,10074,9030.03,10000,25012.90031203,10729.854633508068
2020-05-08,10008.19,10048.38,9725,9801.35,19203.48379461,11434.903692262567
2020-05-09,9809.04,9914,9515.4,9546.56,11278.63371513,11765.725773397067
2020-05-10,9527.31,9565.2,8109,8731.17,31639.42874341,12779.446744684568
2020-05-11,8740.88,9182.97,8181,8571.98,34465.18657226,14224.158263776068
2020-05-12,8574.19,8984.87,8534.97,8825.46,14010.2612055,14611.001008303569
2020-05-13,8816.99,9418.46,8804.47,9315.5,12762.85161682,14510.16618196757
2020-05-14,9323.73,9945.34,9254.85,9793.5,19936.18545561,15139.12011940757
2020-05-15,9809.91,9844.66,9112,9306.21,17324.13416312,15815.285441045571
2020-05-16,9307.43,9590,9216.08,9389.07,6170.09609719,15861.41320500157
2020-05-17,9377.79,9894.88,9326.53,9665.7,9515.79358021,15993.301757118072
2020-05-18,9672.95,9966.12,9451.2,9721.91,12362.32763823,16248.97034055457
2020-05-19,9730,9903.89,9455.05,9787.65,12153.05374801,15536.81817011557
2020-05-20,9776.3,9843.87,9100,9516.51,12351.42817701,14951.502612203569
2020-05-21,9505.61,9573.29,8800,9062.47,16879.82890788,15226.509770497069
2020-05-22,9062.25,9272.97,8924.91,9171.96,7261.28419694,15313.36020536907
2020-05-23,9171.96,9316.12,9084.83,9183.46,3477.27850858,15026.310385348068
2020-05-24,9183.93,9310.91,8669,8718.77,8855.47763284,14968.135517046569
2020-05-25,8710.12,8984.16,8630,8903.56,9021.28898364,14939.59324311557
2020-05-26,8903.22,9012,8690,8840.91,5923.02377238,14480.19734107007
2020-05-27,8835.79,9230.21,8810.99,9210,6867.67101935,13572.935876436071
2020-05-28,9209.99,9625.01,9105.79,9577.38,11523.40889483,13188.932131447069
2020-05-29,9581.49,9610,9330,9421.04,7226.77389995,12986.33914068807
2020-05-30,9428.52,9758.27,9326.28,9705.1,6781.84196225,11743.45980163007
2020-05-31,9705.1,9711.7,9373.96,9446.19,5697.99838373,10305.10039220357
2020-06-01,9444.61,10429.26,9416.5,10203.64,12109.14149664,10210.04440676057
2020-06-02,10203.64,10241.26,9135.68,9525.73,22725.11942099,10708.15779696907
2020-06-03,9522.52,9699.95,9380.99,9668.99,6928.76322878,10057.78668562757
2020-06-04,9668,9888,9430,9791.92,8938.7688887,9638.51842190657
2020-06-05,9791,9856.48,9592.74,9619.99,7157.37095675,9687.882164884571
2020-06-06,9616.17,9744.39,9525.76,9669.85,4047.26924742,9414.45594824507
2020-06-07,9673.08,9829.31,9356,9750.04,6762.65158822,9134.47214574457
2020-06-08,9759.04,9813.67,9645,9783,5379.07801648,8795.77335916807
2020-06-09,9786.64,9897.46,9566.81,9776.84,6922.79788471,8524.34184455307
2020-06-10,9782.3,10011.4,9578,9894.32,7107.20140335,8035.710469326569
2020-06-11,9894.32,9981.24,9078.91,9264.26,16389.44455357,8492.11848715807
2020-06-12,9265.95,9555,9230,9463.07,6934.13533535,8664.96132849657
2020-06-13,9465.92,9500,9345.71,9473.46,2938.68222067,8369.12155788807
2020-06-14,9478.93,9479.59,9235.01,9329.99,3477.25235863,8091.91972663757
2020-06-15,9329.99,9505.4,8900,9435.15,11765.1135339,8384.02421471357
2020-06-16,9435.41,9596.31,9374.9,9530.3,6864.21822439,8383.85157496557
2020-06-17,9530.62,9566.53,9230.32,9461.29,5902.36636044,8102.799448246071
2020-06-18,9459.82,9478.69,9250,9374.78,3997.01284654,7941.311395575571
2020-06-19,9374.83,9429.99,9225.15,9304.32,5305.9077191,7867.5146834180705
2020-06-20,9287.6,9400,9138,9355.46,3071.79384829,7736.20445664607
2020-06-21,9355.93,9421.26,9271.52,9283.03,1435.21189641,7202.507976634571
2020-06-22,9287.89,9798.76,9267.2,9683.12,6615.64540882,6397.03427602607
2020-06-23,9688.26,9725.3,9571,9622.81,4866.11470545,6293.901849859571
2020-06-24,9617.88,9666.35,9193.99,9286.06,10072.57541802,6350.592176325571
2020-06-25,9286.3,9343.49,8989,9239.48,8701.2461746,6427.785937218071
2020-06-26,9237.98,9289.71,9024.61,9158.26,7912.38375487,6621.041662590571
2020-06-27,9158.13,9189,8830.63,9009.3,4399.67602419,6502.892884389071
2020-06-28,9008.33,9191.72,8933.06,9118.01,3231.85728086,6395.531847608071
2020-06-29,9118.8,9240.36,9014.92,9188.88,4942.72533003,6296.528219874071
2020-06-30,9187.85,9201.95,9060,9132.96,2781.63125132,6080.249712272571
2020-07-01,9136.89,9300,9089.8,9233.38,4321.56559235,5476.85576421157
2020-07-02,9230.97,9268.54,8939,9092.92,6866.04897352,5473.45144612007
2020-07-03,9091.68,9127.11,9027.17,9063.08,3510.00353809,5502.017511991069
2020-07-04,9053.87,9196,9045.94,9138.52,2180.37237178,5437.17351264857
2020-07-05,9142.16,9147.37,8905,9076.82,3067.87780852,5002.31172637957
2020-07-06,9077.18,9376.34,9060.5,9348.22,5361.35284949,4927.16845763457
2020-07-07,9346.9,9385.81,9201.78,9257.16,4702.82565367,4867.1914222960695
2020-07-08,9257.21,9479.57,9228.91,9437.16,6275.54666358,4981.118113148069
2020-07-09,9441.76,9448.5,9157.11,9234.9,4575.44853951,4944.59515416857
2020-07-10,9234.91,9318.92,9053.14,9283.53,3910.32678996,4986.521801252069
2020-07-11,9291,9304.95,9180,9238.3,1453.16535935,4987.419474399069
2020-07-12,9234.07,9347.76,9153.48,9306.17,2037.15363045,4758.49488548057
2020-07-13,9304.94,9351.17,9190.49,9233.1,3875.17319052,4708.94780973407
2020-07-14,9234.19,9282.08,9095,9251.59,4479.91060569,4429.31456911757
2020-07-15,9256.33,9276.98,9153.38,9190.07,3810.04841103,4184.75468093907
2020-07-16,9191,9217.5,9026.51,9132.87,5541.85389383,4066.22818788707
2020-07-17,9134.44,9184.28,9073.53,9156.5,3593.49150079,4025.9189617170696
2020-07-18,9150.51,9214.63,9122.72,9177.43,1358.28531978,3932.2403636630697
2020-07-19,9175.7,9243.36,9106.3,9211.99,1585.39916859,3764.37405559107
2020-07-20,9213.15,9224.73,9128.21,9162.43,3064.80739401,3778.5328627255703
2020-07-21,9161.77,9442.89,9152.23,9391.25,5559.47430975,3840.42829859557
2020-07-22,9395.98,9573,9280.8,9539.51,5486.69012558,3771.4603561985705
2020-07-23,9537.23,9690,9453.38,9617.2,10413.94384743,4116.657371665571
2020-07-24,9614.85,9650.55,9474.35,9547.91,8012.90509154,4408.28400765357
2020-07-25,9549.34,9751.82,9532.79,9710.98,5065.44989566,4508.16261201057
2020-07-26,9712.45,10200,9657,9944.65,9090.21430682,4694.60568487707
2020-07-27,9941.25,11417.11,9933.77,11046.19,27736.83221358,5846.30601287257
2020-07-28,11049.4,11263.85,10583.48,10939.27,17062.37380128,6385.64736975757
2020-07-29,10931.91,11358.47,10855.81,11111.17,12452.86303565,6779.51809456457
2020-07-30,11105.01,11189,10832,11112.12,10456.84804792,7106.84415746257
2020-07-31,11110.84,11457.95,10973.8,11356.74,10417.50746157,7555.061262573569
2020-08-01,11357.98,11883.36,11228,11817.49,11195.80752332,8012.99395721707
2020-08-02,11808.21,12100,10559.59,11071.66,12656.41102944,8452.055849163069
2020-08-03,11074.92,11480,10933.26,11236.39,6984.67078032,8577.29385789457
2020-08-04,11236.39,11420,11000.79,11192.42,5522.11051757,8662.89696322157
2020-08-05,11193.48,11795.86,11094.35,11755.24,7505.17083967,8761.06281051357
2020-08-06,11759.9,11913.5,11575.57,11770.08,9855.99436305,9074.18795362657
2020-08-07,11770.26,11920,11219,11600.85,10503.36174678,9531.441774976569
2020-08-08,11601.75,11817.95,11527,11776.9,3984.89879462,9651.41675627807
2020-08-09,11767.93,11808.28,11527.92,11683.03,2649.48917649,9630.65084540207
2020-08-10,11684.6,12080,11510,11895.12,7701.72806914,9737.76353337157
2020-08-11,11896.37,11945.05,11130,11392.64,10450.85023115,9985.97153865007
2020-08-12,11386.5,11625,11150,11565.35,5668.60180464,9748.70443651057
2020-08-13,11567.74,11806.61,11270.91,11793.26,6839.55121466,9690.03674266657
2020-08-14,11797.55,11862,11652.01,11779.77,5526.79649808,9713.10407278757
2020-08-15,11771.97,11986.93,11667.7,11852.2,3983.17592982,9457.75215393757
2020-08-16,11858.6,11938.55,11685.97,11914.02,2494.09926065,8195.61550629107
2020-08-17,11916.83,12473,11771.44,12298.38,9778.32856833,7831.413244643571
2020-08-18,12301.27,12408.53,11823,11958.1,8818.18784117,7649.67948491957
2020-08-19,11950,12022.18,11574.4,11757.55,9401.50118445,7596.91214174607
2020-08-20,11762.18,11894.12,11675.29,11859.37,4191.75792092,7285.62466471357
2020-08-21,11857.18,11887.67,11485.49,11531.74,6391.17972721,7045.39327490807
2020-08-22,11527.81,11694.02,11367,11667.7,3401.42192253,6582.64381956257
2020-08-23,11678.17,11715.09,11524.7,11644.65,1632.87091819,6315.05382645607
2020-08-24,11653.7,11832.55,11588.61,11761.8,2887.05808264,6183.30120470957
2020-08-25,11750.4,11772.22,11112.75,11328.88,7073.69374623,6161.7273500375695
2020-08-26,11328.5,11549.8,11250.14,11469.3,4273.08016903,5882.58164033657
2020-08-27,11462.91,11602.92,11122.72,11330,7796.15569663,5747.22133782907
2020-08-28,11332.26,11555.61,11277.95,11536.58,6046.49746388,5850.30127129207
2020-08-29,11538.74,11592,11423.64,11471.71,2095.93600275,5822.62361260507
2020-08-30,11471.71,11715.69,11458.62,11708.97,2328.65701886,5553.97006009107
2020-08-31,11713.11,11780,11573.39,11655,4534.21810201,5258.138453634069
2020-09-01,11658.48,12065.82,11515,11923.96,7960.82238043,5372.749482423569
2020-09-02,11919.53,11956.45,11155.32,11398.44,13056.07287751,5683.57556556607
2020-09-03,11395.1,11477.35,9987.86,10160,18554.73121203,6334.9723012635695
2020-09-04,10160,10646.75,9966.85,10456.32,17343.6276107,7002.994885307569
2020-09-05,10460.2,10567.9,9850,10167.19,12165.47308504,7486.563576527069
2020-09-06,10165.47,10353.39,10000,10260.17,5121.25180431,7253.70973832607
2020-09-07,10258.43,10415.66,9880,10377.14,8725.09203962,7249.05494824857
2020-09-08,10377.5,10446.18,9825.07,10123.96,10560.87470567,7307.02362430957
2020-09-09,10126.01,10353.39,9981.38,10232.8,5872.2195124,7391.04670388357
2020-09-10,10221.76,10495.75,10220,10342.59,10223.19117775,7582.647276410571
2020-09-11,10341.38,10409.44,10200.5,10393.04,5245.74244486,7674.863302527071
2020-09-12,10400.46,10482.42,10275,10443.33,2509.23983418,7718.681748326571
2020-09-13,10446.4,10576.78,10214.9,10334.78,4325.10556518,7790.584122453572
2020-09-14,10338.82,10765.03,10250.13,10675.15,7325.23245633,7803.161057958571
2020-09-15,10671.4,10940.01,10611.17,10783.83,6456.66295267,7912.340197140572
2020-09-16,10785,11100,10662.81,10951.54,8300.23983202,7937.544403910072
2020-09-17,10950.15,11054,10739.23,10940.47,5525.71740992,7911.505401212073
2020-09-18,10947.35,11040.18,10816.54,10931.2,4398.92439287,8026.654820718072
2020-09-19,10935.49,11183.01,10890.53,11077.22,2253.35153789,8022.889546669573
2020-09-20,11070.84,11079.25,10755.9,10923.5,3250.01749577,7958.679516357573
2020-09-21,10921.53,10996.98,10286.56,10411.29,9948.02125053,8058.0394598625735
2020-09-22,10418.83,10573.05,10353.39,10534.31,4800.59855196,7645.265743585072
2020-09-23,10525.72,10541.39,10138.3,10233.42,5711.36066207,7003.0972160870715
2020-09-24,10236.86,10795.53,10193.2,10744.02,6703.91881646,6471.111776375072
2020-09-25,10738.46,10762.65,10553.14,10689.81,6346.72379355,6180.1743118005725
2020-09-26,10694.23,10830,10655.29,10729.09,2550.31630347,6051.627536758572
2020-09-27,10731.09,10807.14,10593.58,10780.66,2286.86162473,5729.716016014072
2020-09-28,10779.99,10950,10628.52,10689.48,4988.24529269,5451.084545365073
2020-09-29,10681.41,10865,10636.66,10836.42,4029.39173043,5358.943156266572
2020-09-30,10840,10847.5,10658.56,10778.22,4304.6226949,5063.014732124072
2020-10-01,10780.83,10940.22,10437.08,10622.71,8678.34728292,5234.644974027072
2020-10-02,10611.17,10667.53,10380,10578.54,8331.70251107,5525.768107871572
2020-10-03,10571.6,10605.79,10500,10553.66,1134.79775814,5366.252717519573
2020-10-04,10543.17,10699.88,10524.81,10669.63,1057.77530355,5052.879859880572
2020-10-05,10666.16,10805.82,10620.71,10795,3618.01529204,4910.947476849073
2020-10-06,10797.36,10801.86,10525,10606.33,4800.69513633,4735.970242064573
2020-10-07,10602.31,10682.56,10547.71,10669.14,5560.24913562,4737.696828349573
2020-10-08,10669.1,10957,10535.06,10925.2,6969.04085121,4866.2026512665725
2020-10-09,10927.02,11118.49,10826.4,11052,5355.33959365,5021.302054054572
2020-10-10,11060.46,11496.06,11059.62,11301.2,3270.37027031,5022.319692781572
2020-10-11,11300.97,11447.44,11272.11,11372.93,2177.65085818,4633.801173164072
2020-10-12,11372.48,11731.7,11175.99,11535.98,7088.24378528,4748.183434830072
2020-10-13,11531.56,11567.4,11314.53,11427.98,5097.96082433,4717.513442943072
2020-10-14,11440.28,11555.1,11287.42,11428.84,3788.25075923,4571.730040081571
2020-10-15,11430.49,11623.6,11250.01,11511.11,4864.42955616,4497.615328212071
2020-10-16,11506.53,11548.65,11200,11321.86,4309.22448566,4585.560737321572
2020-10-17,11331.88,11415.48,11264.01,11365.8,1124.42019876,4527.438666023072
2020-10-18,11363.4,11526.34,11352.79,11519.97,1047.16869132,4330.384835954572
2020-10-19,11518.58,11840,11409.94,11764.14,5459.93398846,4401.911948856072
2020-10-20,11759.2,12059.94,11680,11921.11,5859.83732437,4479.672680329572
2020-10-21,11921.33,13235,11899.1,12802.67,20093.61486293,5050.436059330072
2020-10-22,12802.63,13208.25,12686.73,12983.26,9277.56218571,5097.729043062072
2020-10-23,12983.26,13037.26,12729.82,12941.59,4996.39791976,5290.809051143072
2020-10-24,12940.03,13182.83,12887.38,13122.73,2820.82333324,5378.961452627571
2020-10-25,13115.18,13363.53,12903.74,13039.09,3658.60280875,5380.990828463071
2020-10-26,13041.12,13250,12773.5,13066.73,5725.19571956,5427.215857624571
2020-10-27,13065.1,13788,13057.09,13647.9,11242.75450774,5711.341126230571
2020-10-28,13642.31,13864.89,12892,13274.73,10670.86461819,5896.432314579571
2020-10-29,13275.82,13650,12993,13468.44,8894.95694501,6073.41318214757
2020-10-30,13456.14,13675.56,13129.26,13562.13,8973.33412642,6358.56137495307
2020-10-31,13569.42,14100,13420.97,13816.08,6337.39292768,6566.548478428071
2020-11-01,13799.44,13907.47,13629.31,13762,2534.08581497,6338.84057991257
2020-11-02,13762,13842.5,13220,13563.72,7065.41110933,6437.21309416257
2020-11-03,13578.82,14083.76,13287.7,14041.58,7225.35750382,6609.06843139207
2020-11-04,14041.58,14277.5,13520.87,14160.59,10926.32680544,6912.163293856071
2020-11-05,14168.49,15770.58,14100,15605.04,18395.54986855,7616.479563000571
2020-11-06,15608.32,15968.98,15196.01,15598.09,13461.54076679,8233.33559140207
2020-11-07,15603.28,15778.6,14351,14838.97,10889.60366328,8725.45734000007
2020-11-08,14829.32,15664.9,14727.19,15489.15,5046.49916395,8704.785598774572
2020-11-09,15484.68,15854.48,14824.66,15332.04,14370.4345898,9130.315462046072
2020-11-10,15349.32,15482.76,15092.47,15313.65,8965.30671393,8573.900054596072
2020-11-11,15314.94,15991.01,15290.85,15707.89,10013.26427187,8610.68515890407
2020-11-12,15702,16369.99,15481,16300,16254.87662571,9173.60909420157
2020-11-13,16300,16494.52,15970.33,16335.58,7843.22858404,9424.72935674157
2020-11-14,16339.06,16341.89,15715.1,16086.34,5046.32670498,9494.11555155307
2020-11-15,16092.8,16170,15786.46,15975.49,3225.70533016,9369.141032083071
2020-11-16,15975.49,16894.93,15875.5,16724.62,7471.35436498,9180.571024945071
2020-11-17,16727.85,17868,16570,17680.63,9688.65054753,9131.46032141207
2020-11-18,17681.77,18483,17041.47,17785.95,15525.86916687,9463.005932505072
